EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,YearsAtCompany,YearsSinceLastPromotion,MonthlyIncome,WorkLifeBalance,JobSatisfaction,PerformanceRating,CommuteDistance,NumberOfCompaniesWorked,Attrition
1376,45,Female,Married,Engineering,Senior,27,9,114598,2,1,3,26,2,1
1377,34,Female,Married,HR,Mid-Level,31,0,72138,2,4,1,33,2,0
1378,33,Female,Single,Marketing,Junior,46,2,69301,3,1,4,8,3,0
1379,43,Female,Single,Engineering,Mid-Level,56,8,55997,2,4,4,40,7,0
1380,47,Male,Single,Sales,Junior,20,5,148798,1,4,3,33,7,0
1381,37,Female,Single,Sales,Manager,15,1,143106,2,1,3,28,6,0
1382,33,Female,Divorced,Engineering,Junior,52,7,108579,2,1,3,2,1,0
1383,40,Female,Single,Sales,Mid-Level,10,6,61548,3,2,3,20,1,0
1384,30,Male,Married,Engineering,Mid-Level,82,6,100182,4,1,1,28,4,1
1385,23,Female,Single,Engineering,Junior,47,1,100546,3,3,4,26,1,0
1386,36,Male,Single,Engineering,Manager,14,3,84871,3,2,4,37,7,0
1387,27,Female,Single,Sales,Junior,3,7,83950,3,1,4,39,9,0
1388,32,Male,Married,Sales,Junior,80,4,81071,1,2,2,12,8,1
1389,30,Female,Single,HR,Junior,70,2,57509,3,2,4,25,1,0
1390,22,Female,Married,Sales,Senior,53,7,83047,1,2,2,6,8,1
1391,32,Male,Married,Marketing,Mid-Level,32,3,45224,2,3,3,8,9,0
1392,34,Male,Divorced,Marketing,Manager,67,7,80150,4,1,2,27,7,1
1393,38,Male,Single,Engineering,Junior,17,1,110702,2,4,4,13,8,0
1394,40,Female,Married,Sales,Mid-Level,63,0,159089,3,4,3,19,3,0
1395,43,Female,Single,Marketing,Mid-Level,61,5,126141,2,1,3,17,2,0
1396,22,Female,Married,Marketing,Senior,71,5,84099,1,3,3,46,9,0
1397,41,Female,Single,Engineering,Junior,50,4,45371,2,1,3,35,1,1
1398,32,Female,Single,Sales,Senior,58,0,138478,2,3,3,48,1,0
1399,38,Female,Single,Engineering,Senior,7,3,46091,3,3,3,49,8,0
1400,41,Female,Married,Engineering,Senior,58,7,100858,4,4,3,44,9,0
1401,25,Male,Single,HR,Junior,15,6,103455,3,4,3,45,8,0
1402,25,Male,Single,Marketing,Manager,37,4,59226,4,2,4,32,2,0
1403,23,Female,Married,Marketing,Senior,33,2,80818,3,1,3,14,7,0
1404,33,Male,Single,Engineering,Junior,23,3,53430,3,2,4,49,8,0
1405,27,Female,Married,HR,Junior,59,7,148798,2,4,4,40,1,0
1406,39,Male,Single,Sales,Junior,29,3,53736,4,2,3,23,5,0
1407,33,Male,Divorced,Sales,Mid-Level,72,1,138289,2,4,4,20,7,0
1408,44,Female,Married,Sales,Manager,58,2,118503,1,3,3,38,3,0
1409,49,Male,Divorced,Engineering,Mid-Level,46,1,101144,4,1,2,41,8,0
1410,44,Female,Single,Marketing,Junior,67,5,101478,3,4,3,31,9,0
1411,30,Female,Married,HR,Junior,12,6,154661,2,1,2,39,4,1
1412,47,Female,Single,Marketing,Junior,45,2,64113,2,4,1,24,4,0
1413,47,Male,Married,HR,Senior,79,5,154554,3,2,3,14,1,0
1414,38,Male,Married,Engineering,Mid-Level,13,9,67274,1,2,2,25,3,1
1415,36,Female,Single,Marketing,Junior,81,1,112377,3,2,3,16,4,0
1416,34,Female,Single,Marketing,Senior,68,4,128776,2,2,4,40,2,0
1417,22,Female,Single,Sales,Senior,64,1,108899,1,2,3,9,7,0
1418,28,Female,Married,HR,Mid-Level,74,8,74994,1,3,3,39,3,0
1419,38,Female,Divorced,Sales,Mid-Level,4,6,52238,3,1,3,34,4,0
1420,35,Female,Single,Marketing,Mid-Level,48,0,95381,3,2,3,27,7,0
1421,42,Female,Married,HR,Manager,1,6,139209,1,3,2,3,4,1
1422,34,Male,Single,Sales,Manager,63,4,63172,2,3,2,31,2,1
1423,26,Male,Divorced,Marketing,Junior,72,5,105504,4,1,2,19,2,0
1424,37,Male,Single,Marketing,Junior,26,5,124383,2,2,3,18,6,0
1425,27,Male,Married,Sales,Junior,41,5,63079,3,4,3,16,9,0
1426,50,Male,Married,Sales,Mid-Level,21,6,153267,1,2,3,4,3,1
1427,29,Male,Single,Marketing,Junior,41,9,48305,1,2,3,35,9,1
1428,45,Male,Married,Sales,Junior,76,4,135876,2,2,2,42,3,1
1429,26,Male,Married,HR,Junior,69,2,147843,1,1,3,33,5,0
1430,36,Male,Divorced,Engineering,Mid-Level,64,3,135437,4,2,3,33,5,0
1431,23,Female,Married,Sales,Mid-Level,64,6,117167,1,2,3,16,9,1
1432,22,Male,Single,Engineering,Mid-Level,52,5,128264,3,1,2,48,8,1
1433,28,Female,Married,HR,Manager,12,4,77242,4,4,3,20,1,0
1434,42,Male,Divorced,Sales,Junior,1,4,126307,4,3,3,25,3,0
1435,53,Male,Married,Engineering,Junior,64,3,42637,2,1,4,2,4,0
1436,31,Female,Single,Sales,Junior,63,9,48151,3,1,4,49,3,1
1437,50,Female,Married,Engineering,Senior,31,4,72525,4,2,3,43,6,0
1438,32,Female,Married,Marketing,Junior,42,4,58418,2,3,4,20,1,0
1439,37,Male,Single,Engineering,Junior,6,6,91144,3,4,4,44,9,0
1440,31,Male,Single,Marketing,Mid-Level,16,3,109426,1,3,4,36,6,0
1441,28,Female,Single,HR,Junior,37,3,102464,1,1,2,9,4,0
1442,33,Female,Single,Engineering,Junior,64,7,81056,4,4,1,13,7,0
1443,36,Female,Single,Engineering,Junior,26,3,117553,2,2,1,43,3,0
1444,23,Male,Single,Marketing,Junior,55,4,89910,3,4,4,48,7,0
1445,22,Male,Single,Sales,Senior,28,6,77396,2,3,3,48,9,0
1446,34,Male,Married,Engineering,Mid-Level,45,3,73336,2,1,4,33,5,0
1447,31,Female,Single,Marketing,Senior,38,3,118302,4,4,4,23,9,0
1448,22,Female,Married,Marketing,Senior,75,3,99647,2,4,4,14,2,0
1449,33,Female,Married,HR,Mid-Level,8,2,66822,2,1,4,41,3,0
1450,28,Female,Single,Marketing,Senior,71,6,69165,1,1,2,32,3,1
1451,22,Male,Married,Marketing,Mid-Level,67,3,126694,3,2,2,46,4,0
1452,42,Female,Single,Sales,Mid-Level,7,8,125910,1,1,3,33,8,1
1453,44,Male,Divorced,Engineering,Mid-Level,47,8,54693,2,3,3,6,5,0
1454,40,Male,Divorced,Sales,Mid-Level,64,7,114697,2,1,2,21,6,1
1455,31,Female,Divorced,Engineering,Senior,15,8,155549,2,1,4,3,2,0
1456,22,Male,Married,Engineering,Manager,29,7,122286,2,4,4,6,1,0
1457,38,Male,Divorced,Engineering,Manager,10,5,53212,3,1,3,49,8,1
1458,23,Male,Single,Sales,Mid-Level,56,2,96955,2,4,1,24,3,0
1459,29,Male,Divorced,Engineering,Junior,40,0,80583,1,3,4,30,6,0
1460,44,Male,Married,Marketing,Mid-Level,77,2,100467,4,4,2,1,5,0
1461,22,Female,Single,Engineering,Junior,73,5,41357,2,3,3,15,2,0
1462,30,Female,Single,Sales,Mid-Level,82,1,41344,4,2,1,19,3,0
1463,22,Female,Married,Engineering,Junior,64,5,74066,2,1,3,19,8,1
1464,29,Female,Single,Marketing,Senior,48,9,130082,1,2,1,42,3,1
1465,39,Male,Married,HR,Senior,59,2,85790,3,3,1,45,4,0
1466,30,Male,Single,Marketing,Junior,19,1,110562,1,2,2,23,6,0
1467,22,Male,Single,Engineering,Junior,14,8,73840,1,4,4,18,5,0
1468,47,Male,Divorced,HR,Senior,1,1,125725,3,2,4,38,2,0
1469,42,Male,Married,Engineering,Junior,77,0,92913,3,4,4,12,1,0
1470,29,Male,Married,Engineering,Junior,68,3,60504,2,3,3,42,2,0
1471,36,Female,Married,Marketing,Junior,47,6,115991,4,2,1,44,6,0
1472,26,Male,Single,Sales,Manager,30,2,74525,1,4,4,27,5,0
1473,45,Male,Single,Engineering,Junior,65,8,46579,3,1,1,25,3,1
1474,34,Male,Single,HR,Mid-Level,39,8,154335,3,4,2,13,3,0
1475,32,Male,Married,Sales,Junior,14,2,89100,4,3,3,34,1,0
1476,34,Female,Single,Sales,Junior,39,9,63785,2,2,2,2,4,1
1477,37,Male,Single,Marketing,Junior,13,3,55285,2,2,3,28,8,0
1478,34,Female,Married,Sales,Junior,36,4,138101,1,4,3,3,5,0
1479,40,Female,Married,Engineering,Senior,40,2,108205,3,3,3,39,7,0
1480,38,Male,Married,Engineering,Senior,1,3,124636,4,2,4,26,1,0
1481,28,Female,Single,Sales,Senior,74,3,150817,2,1,3,26,8,1
1482,22,Female,Single,Engineering,Junior,47,3,94127,3,2,3,1,9,0
1483,33,Female,Divorced,Sales,Manager,1,3,49979,2,2,4,11,5,0
1484,32,Female,Married,Engineering,Junior,53,0,42556,1,1,3,41,7,0
1485,25,Male,Married,Engineering,Junior,9,7,83898,2,4,3,9,5,0
1486,50,Male,Single,Engineering,Senior,36,1,158389,1,3,1,27,4,0
1487,38,Female,Single,Engineering,Junior,72,6,52369,4,2,3,19,2,0
1488,33,Female,Single,Marketing,Mid-Level,22,2,51880,2,3,3,8,5,0
1489,42,Female,Single,Engineering,Junior,41,7,43806,3,4,3,9,5,0
1490,34,Female,Single,Engineering,Junior,30,1,141337,3,1,2,5,4,0
1491,35,Male,Single,Engineering,Junior,82,3,119409,2,3,4,1,4,0
1492,30,Male,Married,Marketing,Junior,9,2,141745,1,2,2,35,9,0
1493,31,Male,Single,Marketing,Junior,1,3,113180,2,1,3,39,5,0
1494,32,Male,Married,Engineering,Manager,2,1,143978,4,3,4,1,7,0
1495,31,Male,Married,Engineering,Junior,19,0,42552,1,1,3,42,9,0
1496,34,Male,Single,Marketing,Senior,57,0,85498,2,2,3,25,9,0
1497,36,Male,Married,Sales,Junior,58,7,130964,2,1,3,18,3,0
1498,28,Female,Married,Marketing,Junior,29,5,100755,2,2,4,48,6,0
1499,49,Female,Single,Engineering,Mid-Level,50,3,129878,4,4,1,23,4,0
1500,26,Female,Married,Sales,Mid-Level,1,3,89136,2,2,2,42,5,1
1501,26,Male,Single,Sales,Junior,32,3,154090,3,3,3,32,7,0
1502,40,Male,Married,Engineering,Senior,63,9,120736,4,2,3,9,9,0
1503,35,Female,Single,Sales,Junior,24,5,127445,4,1,4,32,8,0
1504,22,Male,Single,HR,Senior,45,6,80252,4,1,2,40,3,1
1505,31,Male,Married,Sales,Mid-Level,12,5,124521,3,3,2,36,1,0
1506,36,Male,Single,Engineering,Junior,29,6,67799,2,1,2,19,2,0
1507,36,Female,Married,Sales,Junior,22,2,53318,4,4,3,25,3,0
1508,31,Female,Single,Engineering,Junior,2,5,145608,2,4,3,47,3,0
1509,27,Female,Single,Sales,Junior,75,6,99055,4,2,4,21,7,0
1510,30,Female,Married,Engineering,Senior,43,8,48229,2,3,3,44,6,0
1511,45,Male,Single,Engineering,Junior,46,4,64272,3,3,2,40,5,0
1512,47,Female,Married,Marketing,Junior,36,4,132063,2,4,3,30,1,0
1513,45,Male,Single,Marketing,Mid-Level,63,1,47193,2,2,3,38,3,0
1514,31,Male,Married,Engineering,Senior,13,0,74201,4,2,4,33,8,0
1515,38,Male,Divorced,Engineering,Junior,46,1,40704,2,3,1,1,1,0
1516,37,Male,Married,Sales,Senior,61,3,151394,1,4,4,16,5,0
1517,43,Female,Married,Sales,Manager,58,1,44174,3,2,1,28,8,0
1518,28,Male,Married,Sales,Mid-Level,23,2,112599,1,4,3,6,7,0
1519,36,Male,Single,Marketing,Mid-Level,70,3,91911,2,4,4,10,1,0
1520,31,Female,Married,Sales,Junior,24,4,51335,3,2,3,16,6,0
1521,30,Female,Single,Engineering,Mid-Level,33,6,128196,4,4,2,12,6,0
1522,44,Female,Married,Engineering,Senior,24,1,106910,2,2,3,49,7,0
1523,39,Female,Married,Engineering,Junior,71,2,122510,3,4,4,8,5,0
1524,33,Male,Single,Engineering,Manager,51,9,100375,2,1,4,34,9,1
1525,33,Male,Married,Marketing,Junior,34,1,150402,1,3,4,1,5,0
1526,39,Male,Single,Engineering,Junior,9,6,91864,2,2,3,1,4,0
1527,31,Female,Single,Engineering,Junior,16,0,130005,4,4,4,36,5,0
1528,43,Female,Single,HR,Manager,67,5,40551,2,3,3,46,2,0
1529,36,Female,Single,Marketing,Manager,31,2,57802,3,3,4,34,9,0
1530,32,Male,Single,Engineering,Mid-Level,67,1,59732,1,4,3,35,1,0
1531,40,Female,Single,Sales,Junior,33,6,125933,4,3,4,43,5,0
1532,26,Male,Married,Sales,Mid-Level,66,6,126768,3,2,2,3,1,0
1533,28,Male,Married,Sales,Manager,39,5,110315,4,1,3,26,8,0
1534,26,Male,Single,Sales,Junior,82,7,114537,3,3,4,1,1,0
1535,38,Male,Single,Marketing,Junior,73,2,87265,3,2,3,10,3,0
1536,41,Female,Single,Marketing,Junior,45,4,57472,1,2,3,45,1,0
1537,33,Male,Married,Engineering,Manager,76,4,152486,2,2,2,5,2,1
1538,42,Female,Married,Marketing,Junior,48,0,42927,4,1,1,37,5,0
1539,58,Male,Single,Engineering,Junior,56,3,156472,4,3,4,13,8,0
1540,25,Male,Married,Engineering,Mid-Level,66,0,145606,3,3,3,18,8,0
1541,26,Male,Married,HR,Junior,74,8,159617,4,4,1,6,5,0
1542,32,Female,Single,Marketing,Manager,39,7,141439,3,3,4,10,3,0
1543,33,Female,Married,Engineering,Mid-Level,33,6,146786,2,3,4,42,8,0
1544,43,Male,Single,Engineering,Junior,81,6,97237,3,4,2,33,2,0
1545,44,Female,Single,Engineering,Junior,54,0,157554,4,2,2,5,8,0
1546,28,Female,Married,Engineering,Junior,7,7,90986,2,1,4,31,8,0
1547,35,Female,Married,Engineering,Mid-Level,12,1,95252,1,2,2,14,4,0
1548,27,Male,Divorced,Sales,Mid-Level,42,6,119656,3,2,4,5,3,0
1549,36,Male,Single,Engineering,Mid-Level,21,4,56626,2,2,4,32,2,0
1550,45,Female,Married,Marketing,Mid-Level,81,2,87358,3,3,4,38,2,0
1551,37,Female,Married,Engineering,Mid-Level,7,8,154702,3,1,4,39,5,1
1552,36,Male,Single,Engineering,Junior,2,8,61805,2,1,4,44,1,1
1553,35,Male,Single,Engineering,Mid-Level,51,1,118973,2,4,1,31,8,0
1554,38,Female,Married,Engineering,Junior,81,0,91222,1,3,3,43,1,0
1555,34,Male,Single,Engineering,Mid-Level,20,9,63437,1,3,4,6,4,0
1556,49,Female,Married,HR,Junior,45,2,62421,4,2,1,38,5,0
1557,43,Male,Single,Engineering,Junior,33,8,153628,2,1,3,34,9,1
1558,29,Female,Married,Engineering,Junior,29,0,117873,3,3,4,39,5,0
1559,35,Female,Single,Engineering,Junior,37,9,153873,3,4,1,35,9,1
1560,32,Female,Married,HR,Junior,63,2,152529,2,1,3,42,5,0
1561,27,Female,Married,Sales,Senior,62,0,89841,4,4,2,2,7,0
1562,25,Male,Single,HR,Mid-Level,33,4,78110,1,3,3,13,3,0
1563,44,Male,Married,Marketing,Junior,68,4,143555,3,1,3,20,2,0
1564,42,Male,Single,Sales,Mid-Level,19,4,81695,1,2,3,40,1,0
1565,40,Male,Married,Sales,Junior,83,8,134169,1,3,3,19,6,1
1566,31,Female,Single,Sales,Junior,23,0,85953,4,4,3,46,3,0
1567,24,Male,Married,Marketing,Mid-Level,26,5,66970,4,1,3,38,7,0
1568,31,Female,Married,Engineering,Junior,79,2,73014,4,2,2,10,2,0
1569,32,Female,Divorced,Sales,Junior,79,0,108118,3,4,1,9,8,0
1570,22,Female,Single,Sales,Senior,6,4,92427,2,3,1,4,5,0
1571,34,Male,Married,Sales,Manager,71,6,145074,2,2,4,37,1,0
1572,25,Female,Married,Sales,Manager,72,3,51227,1,1,4,1,1,0
1573,31,Male,Married,Sales,Junior,30,3,158841,3,4,3,9,5,0
1574,33,Male,Married,Marketing,Junior,7,3,70499,3,3,4,36,1,0
1575,26,Male,Single,Sales,Senior,68,9,59098,2,1,2,24,4,1
1576,33,Male,Married,Sales,Junior,58,5,136502,3,1,4,10,3,0
1577,37,Male,Single,Marketing,Mid-Level,15,2,59765,2,2,3,10,9,0
1578,35,Female,Single,Marketing,Junior,49,4,140240,1,2,4,45,3,0
1579,22,Female,Married,Engineering,Senior,3,4,78337,2,2,3,25,3,0
1580,22,Female,Single,Marketing,Junior,66,2,149153,1,3,3,19,8,0
1581,26,Female,Married,Marketing,Mid-Level,29,4,75243,2,2,2,7,9,0
1582,24,Male,Single,Engineering,Junior,65,9,84751,1,3,2,23,5,1
1583,29,Female,Single,Sales,Mid-Level,77,0,49641,3,4,4,42,6,0
1584,37,Male,Married,Engineering,Junior,53,4,139865,3,4,3,28,4,0
1585,25,Female,Single,Engineering,Senior,1,7,57221,3,2,4,32,6,0
1586,36,Male,Divorced,Sales,Senior,32,2,68151,2,4,3,27,3,0
1587,36,Male,Single,Marketing,Junior,72,3,124264,3,2,2,23,7,0
1588,35,Male,Married,Engineering,Senior,43,8,44710,1,4,2,11,4,0
1589,38,Female,Single,Marketing,Junior,49,7,41508,1,3,3,42,9,0
1590,36,Male,Married,Sales,Manager,55,1,44486,3,1,3,8,6,0
1591,37,Female,Single,Engineering,Manager,40,2,89699,4,3,2,4,4,0
1592,46,Female,Single,Engineering,Senior,2,3,69928,2,1,1,40,3,1
1593,36,Female,Single,Marketing,Junior,47,0,146436,4,4,2,29,5,0
1594,22,Male,Married,Marketing,Senior,49,8,150607,1,4,4,29,2,0
1595,29,Female,Divorced,Engineering,Manager,64,5,95334,1,1,3,19,9,1
1596,31,Female,Married,Engineering,Junior,4,3,146446,3,4,1,14,4,0
1597,28,Male,Married,Marketing,Mid-Level,33,3,124761,3,4,4,45,2,0
1598,30,Female,Married,Engineering,Junior,74,7,108270,1,3,4,10,8,0
1599,37,Female,Divorced,Sales,Mid-Level,9,6,93850,3,2,4,25,6,0
1600,47,Female,Single,Engineering,Senior,60,2,74766,2,3,4,11,3,0
1601,41,Female,Married,Engineering,Senior,42,5,141725,4,1,3,23,6,0
1602,55,Male,Single,Marketing,Junior,55,3,43036,2,3,4,14,3,0
1603,39,Female,Single,Sales,Mid-Level,49,2,48345,4,1,3,27,2,0
1604,46,Male,Single,Marketing,Manager,13,8,135116,3,3,1,12,5,0
1605,42,Male,Single,Engineering,Mid-Level,82,5,112070,2,4,4,36,7,0
1606,33,Female,Single,Engineering,Junior,82,0,44055,1,2,2,45,8,0
1607,41,Female,Single,Sales,Mid-Level,14,6,89830,4,2,4,30,5,0
1608,33,Female,Single,Sales,Senior,35,1,143730,3,2,2,8,8,0
1609,46,Male,Single,Marketing,Junior,1,2,150270,2,4,4,1,5,0
1610,36,Male,Married,Sales,Mid-Level,31,3,134100,3,1,3,37,1,0
1611,22,Male,Divorced,Sales,Junior,20,4,65305,4,2,1,15,5,0
1612,36,Male,Divorced,Engineering,Junior,13,8,134446,2,4,2,31,4,0
1613,42,Male,Married,Marketing,Senior,2,2,68628,2,4,4,18,6,0
1614,36,Female,Single,Engineering,Mid-Level,57,5,47752,1,1,1,39,1,1
1615,31,Male,Married,HR,Senior,2,3,150036,2,2,3,10,9,0
1616,36,Female,Divorced,HR,Junior,52,6,150672,1,3,1,44,9,0
1617,22,Male,Single,Marketing,Mid-Level,61,5,45535,4,4,4,31,5,0
1618,40,Male,Single,HR,Junior,25,1,147233,1,3,3,39,3,0
1619,33,Male,Divorced,Sales,Junior,52,0,64460,1,1,2,6,4,0
1620,46,Male,Married,Marketing,Junior,39,4,118048,3,3,3,7,8,0
1621,42,Male,Married,Engineering,Senior,66,7,68150,4,1,3,35,5,0
1622,49,Female,Single,Marketing,Junior,54,6,102717,4,2,3,46,6,0
1623,37,Female,Single,Sales,Mid-Level,30,1,100388,3,2,2,12,7,0
1624,41,Female,Married,Engineering,Mid-Level,19,7,63017,2,4,3,22,5,0
1625,35,Male,Single,Sales,Senior,82,7,91233,3,3,4,44,1,0
1626,38,Female,Single,Engineering,Junior,55,5,147015,2,3,4,3,6,0
1627,33,Male,Single,Sales,Manager,65,2,111560,3,1,2,46,7,0
1628,34,Male,Single,Engineering,Senior,40,9,82744,1,2,3,18,9,1
1629,44,Female,Single,Marketing,Junior,23,0,93813,1,3,1,37,1,0
1630,28,Female,Married,Engineering,Junior,69,4,56481,2,3,3,24,7,0
1631,22,Male,Single,Engineering,Senior,36,9,136657,1,4,3,3,3,0
1632,38,Female,Single,Engineering,Mid-Level,76,4,57566,4,4,3,7,7,0
1633,27,Male,Single,Engineering,Junior,14,1,154115,4,4,2,21,2,0
1634,30,Male,Single,Engineering,Mid-Level,39,5,112228,1,4,3,26,1,0
1635,24,Male,Married,HR,Mid-Level,61,5,139311,2,4,3,40,2,0
1636,32,Female,Single,HR,Junior,12,0,90741,1,2,4,20,5,0
1637,34,Male,Single,Engineering,Senior,54,5,112456,4,2,4,24,8,0
1638,44,Male,Single,Engineering,Manager,50,0,82096,1,3,1,13,8,0
1639,40,Male,Married,Engineering,Manager,41,5,102749,4,1,3,16,9,0
1640,39,Male,Single,Engineering,Mid-Level,69,1,129796,3,1,4,48,4,0
1641,40,Female,Single,Marketing,Mid-Level,68,8,147490,2,4,4,27,6,0
1642,31,Female,Married,Sales,Junior,47,7,58541,2,1,3,41,8,1
1643,33,Female,Single,Marketing,Senior,39,0,152756,2,1,4,6,9,0
1644,32,Female,Divorced,Engineering,Junior,56,0,76339,3,3,3,19,4,0
1645,37,Male,Married,Engineering,Junior,14,7,52122,4,3,4,41,2,0
1646,38,Male,Married,HR,Manager,67,5,94046,4,2,2,20,5,0
1647,37,Female,Married,Marketing,Senior,5,8,81481,3,1,3,26,1,0
1648,27,Female,Married,Engineering,Mid-Level,79,2,75960,3,1,1,36,8,1
1649,40,Male,Single,Engineering,Junior,38,5,76815,4,3,1,6,9,0
1650,22,Male,Single,Engineering,Senior,1,0,80368,1,4,4,10,2,0
1651,43,Female,Single,Sales,Senior,48,3,124722,4,1,3,37,8,0
1652,33,Male,Divorced,Engineering,Junior,40,4,154480,1,4,3,26,7,0
1653,39,Female,Married,Engineering,Mid-Level,11,3,137378,2,1,4,3,3,0
1654,36,Male,Single,Engineering,Senior,64,4,56978,4,1,4,9,8,0
1655,40,Male,Single,Engineering,Junior,47,2,100929,2,4,2,36,5,0
1656,30,Male,Married,Marketing,Mid-Level,52,2,55749,2,1,3,27,1,0
1657,30,Male,Married,Engineering,Mid-Level,3,5,58867,2,4,1,49,8,0
1658,35,Male,Single,Sales,Mid-Level,23,0,111227,4,4,4,31,1,0
1659,26,Male,Single,Marketing,Junior,13,0,139364,4,4,3,28,6,0
1660,26,Male,Married,Sales,Mid-Level,43,2,144653,1,4,2,29,5,0
1661,30,Female,Single,HR,Junior,47,8,155513,1,3,3,11,9,1
1662,43,Male,Single,Engineering,Junior,64,0,82301,1,3,4,39,6,0
1663,43,Male,Divorced,Marketing,Senior,59,9,116717,4,4,1,6,7,0
1664,32,Female,Married,Sales,Manager,7,9,76056,2,3,3,3,6,0
1665,28,Male,Married,Engineering,Junior,34,6,47616,2,4,3,35,6,0
1666,35,Female,Married,Engineering,Junior,57,8,122300,2,2,3,42,7,1
1667,25,Male,Married,Engineering,Senior,32,0,70879,4,1,2,30,2,0
1668,39,Female,Single,Engineering,Manager,36,9,137244,2,3,3,7,5,0
1669,42,Female,Married,Sales,Junior,15,2,96253,4,4,4,31,6,0
1670,43,Female,Married,Engineering,Mid-Level,44,5,69262,2,2,3,19,6,0
1671,32,Female,Single,Engineering,Senior,53,8,144813,4,2,1,13,8,1
1672,32,Male,Married,HR,Manager,57,0,94766,3,3,3,41,6,0
1673,31,Female,Single,Marketing,Mid-Level,75,0,125682,2,4,4,19,2,0
1674,22,Male,Married,Engineering,Junior,76,6,88829,3,2,2,9,6,0
1675,28,Male,Married,Marketing,Senior,29,0,125099,3,3,3,38,1,0
1676,26,Male,Married,Engineering,Mid-Level,76,7,106510,4,2,4,21,3,0
1677,43,Male,Married,Sales,Junior,42,4,117448,1,2,4,47,2,0
1678,35,Male,Divorced,Marketing,Junior,3,4,148190,3,3,3,28,3,0
1679,22,Male,Married,Marketing,Mid-Level,73,7,85953,3,2,4,20,2,0
1680,33,Male,Single,Engineering,Mid-Level,55,5,108788,1,3,2,27,2,0
1681,34,Male,Married,Sales,Mid-Level,57,1,86226,4,3,3,40,2,0
1682,38,Male,Married,Sales,Junior,21,9,97335,2,1,4,12,3,1
1683,41,Male,Married,Sales,Mid-Level,35,5,120032,3,4,3,3,2,0
1684,32,Female,Single,Engineering,Junior,41,6,41943,1,3,4,14,7,0
1685,44,Male,Married,Engineering,Mid-Level,7,0,128719,4,2,2,32,8,0
1686,33,Female,Single,Engineering,Manager,27,9,143531,2,3,2,22,2,0
1687,44,Male,Single,Engineering,Mid-Level,47,2,78077,3,2,2,22,6,0
1688,31,Female,Divorced,Engineering,Mid-Level,57,1,68120,2,2,3,35,8,0
1689,41,Female,Single,Marketing,Junior,33,1,74731,3,2,3,13,8,0
1690,37,Male,Single,Sales,Junior,47,0,63474,3,3,4,6,2,0
1691,39,Female,Married,HR,Mid-Level,45,2,120811,2,4,3,41,3,0
1692,32,Female,Single,HR,Junior,41,3,87918,3,1,3,31,3,0
1693,32,Male,Married,Sales,Mid-Level,63,6,58943,4,2,3,47,8,0
1694,51,Male,Single,HR,Mid-Level,47,9,97858,4,2,4,26,3,0
1695,41,Male,Married,Engineering,Mid-Level,51,7,115727,2,1,4,11,5,0
1696,34,Male,Married,Engineering,Mid-Level,38,4,95541,1,4,2,39,7,0
1697,30,Female,Single,Engineering,Junior,76,2,54963,2,4,4,23,8,0
1698,29,Female,Divorced,HR,Junior,40,7,151762,1,1,1,46,3,1
1699,35,Female,Married,Sales,Mid-Level,42,6,48611,2,2,3,12,3,0
1700,48,Male,Single,Sales,Mid-Level,64,3,93310,4,3,4,28,3,0
1701,41,Male,Single,Sales,Junior,47,8,97223,3,3,2,45,2,0
1702,29,Female,Married,Marketing,Junior,76,7,63822,3,3,4,23,4,0
1703,35,Female,Married,Sales,Junior,37,2,113374,3,2,4,28,8,0
1704,29,Female,Single,Sales,Junior,41,6,121816,4,4,4,30,8,0
1705,37,Female,Married,Sales,Junior,42,2,56459,2,3,3,6,4,0
1706,45,Female,Single,HR,Senior,27,6,76339,1,3,3,28,1,0
1707,22,Female,Single,HR,Junior,82,0,134501,1,2,4,19,4,0
1708,28,Male,Single,Sales,Mid-Level,3,3,64939,4,4,4,18,8,0
1709,25,Male,Married,HR,Junior,8,6,144394,2,2,3,24,3,0
1710,34,Male,Divorced,Engineering,Mid-Level,68,3,40207,4,1,2,8,2,0
1711,24,Female,Married,Engineering,Senior,24,1,57924,2,3,2,41,6,0
1712,38,Male,Married,Sales,Junior,81,5,49785,4,2,1,1,4,0
1713,33,Female,Married,Engineering,Mid-Level,48,0,86876,1,4,4,14,4,0
1714,36,Male,Single,Engineering,Junior,74,1,69445,3,3,4,29,3,0
1715,22,Female,Single,Sales,Mid-Level,46,3,79519,4,1,4,35,3,0
1716,28,Female,Single,Sales,Manager,1,7,123902,3,3,3,10,6,0
1717,43,Male,Single,Sales,Junior,83,6,120940,4,1,3,6,3,0
1718,47,Female,Married,Engineering,Mid-Level,78,4,42852,1,4,4,43,3,0
1719,32,Male,Single,Sales,Junior,77,4,144782,3,1,2,39,2,0
1720,42,Male,Divorced,Sales,Junior,79,5,53185,1,4,3,15,5,0
1721,39,Female,Single,Sales,Senior,29,0,54802,2,2,2,47,1,0
1722,29,Male,Married,HR,Senior,63,9,111145,2,3,4,17,5,0
1723,46,Female,Married,Engineering,Mid-Level,72,9,82915,2,2,2,26,4,1
1724,42,Male,Single,Sales,Senior,56,4,65855,4,3,4,30,9,0
1725,39,Male,Married,HR,Mid-Level,77,2,123674,1,3,2,18,2,0
1726,31,Female,Married,Engineering,Junior,44,5,144152,4,2,1,17,9,0
